"symbol","gene_id"
"EHMT1","AMEX60DD050850"
"ARRDC1","AMEX60DD050852"
"AV530_002112","AMEX60DD050855"
"AMEX60DD050861","AMEX60DD050861"
"LOC101945368","AMEX60DD050866"
"AMEX60DD050869","AMEX60DD050869"
"LOC115096915","AMEX60DD050873"
"UAP1L1.2","AMEX60DD050879"
"LOC108698154","AMEX60DD050886"
"AMEX60DD050888","AMEX60DD050888"
"SAPCD2","AMEX60DD050889"
"ENTPD2","AMEX60DD050893"
"B3GNT5.1","AMEX60DD050898"
"NPDC1","AMEX60DD050899"
"LOC108791230.8","AMEX60DD050900"
"POU2","AMEX60DD050901"
"ABCA2","AMEX60DD050902"
"LOC115096351","AMEX60DD050907"
"AMEX60DD050910","AMEX60DD050910"
"COQ4","AMEX60DD050912"
"MAMDC4","AMEX60DD050915"
"AJM1","AMEX60DD050917"
"AMEX60DD050919","AMEX60DD050919"
"RABL6","AMEX60DD050922"
"AB205_0125540","AMEX60DD050925"
"LOC112119665","AMEX60DD050926"
"TRAF2","AMEX60DD050929"
"LP2","AMEX60DD050934"
"LOC114595149.23","AMEX60DD050935"
"AMEX60DD050936","AMEX60DD050936"
"AMEX60DD050937","AMEX60DD050937"
"AMEX60DD050939","AMEX60DD050939"
"LP2.1","AMEX60DD050940"
"EXD3.1","AMEX60DD050944"
"ENTPD8","AMEX60DD050949"
"LOC115096644","AMEX60DD050950"
"LOC104541567","AMEX60DD050953"
"LOC108787246","AMEX60DD050954"
"NSMF","AMEX60DD050957"
"RPL32.2","AMEX60DD050961"
"FLJ31318","AMEX60DD050962"
"DPH7","AMEX60DD050968"
"PARPI_0015912","AMEX60DD050970"
"LOC109313806","AMEX60DD050977"
"LOC109925635","AMEX60DD050982"
"CDC26","AMEX60DD050986"
"POC5.1","AMEX60DD050990"
"AMEX60DD050993","AMEX60DD050993"
"AMEX60DD050994","AMEX60DD050994"
"LOC102353832","AMEX60DD051000"
"LOC108788276","AMEX60DD051003"
"LOC115097266","AMEX60DD051009"
"LOC115096694","AMEX60DD051010"
"AMEX60DD051011","AMEX60DD051011"
"AMEX60DD051034","AMEX60DD051034"
"AMEX60DD051035","AMEX60DD051035"
"AMEX60DD051036","AMEX60DD051036"
"AMEX60DD051037","AMEX60DD051037"
"NDOR1","AMEX60DD051038"
"TMEM203","AMEX60DD051039"
"TPRN","AMEX60DD051041"
"AMEX60DD051044","AMEX60DD051044"
"LOC115097893","AMEX60DD051050"
"AMEX60DD051055","AMEX60DD051055"
"LOC107728464","AMEX60DD051059"
"AMEX60DD051061","AMEX60DD051061"
"LOC115097462","AMEX60DD051062"
"MEGF9","AMEX60DD051068"
"DR999_PMT17074","AMEX60DD051072"
"HDHD3","AMEX60DD051073"
"TNFRSF1B","AMEX60DD051084"
"TNFRSF8","AMEX60DD051086"
"AMEX60DD051087","AMEX60DD051087"
"AMEX60DD051090","AMEX60DD051090"
"AMEX60DD051091","AMEX60DD051091"
"AMEX60DD051092","AMEX60DD051092"
"PLOD1","AMEX60DD051094"
"KIAA2013","AMEX60DD051095"
"AMEX60DD051096","AMEX60DD051096"
"LOC112114046","AMEX60DD051097"
"CLCN6","AMEX60DD051101"
"DR999_PMT02662","AMEX60DD051103"
"PARPI_0000816","AMEX60DD051106"
"AGTRAP","AMEX60DD051108"
"LOC106856377","AMEX60DD051113"
"DISP3","AMEX60DD051116"
"AMEX60DD051119","AMEX60DD051119"
"AMEX60DD051122","AMEX60DD051122"
"STAMBPL1","AMEX60DD051126"
"AMEX60DD051135","AMEX60DD051135"
"LOC102574572","AMEX60DD051140"
"MASP2","AMEX60DD051141"
"CASZ1.1","AMEX60DD051153"
"DR999_PMT02760","AMEX60DD051154"
"KIF1B","AMEX60DD051159"
"AMEX60DD051163","AMEX60DD051163"
"CTNNBIP1","AMEX60DD051172"
"LOC101931671","AMEX60DD051174"
"PIK3CD","AMEX60DD051175"
"H6PD","AMEX60DD051180"
"GPR157","AMEX60DD051183"
"SLC2A5","AMEX60DD051185"
"CA6","AMEX60DD051187"
"RERE","AMEX60DD051190"
"AMEX60DD051191","AMEX60DD051191"
"AMEX60DD051194","AMEX60DD051194"
"LOC109925375","AMEX60DD051202"
"KLHL17","AMEX60DD051203"
"PLEKHN1","AMEX60DD051205"
"PERM1","AMEX60DD051206"
"ZMPSTE24","AMEX60DD051207"
"NEWT.2","AMEX60DD051210"
"CHK1.23","AMEX60DD051217"
"CHK1.24","AMEX60DD051218"
"AGRN","AMEX60DD051219"
"LOC104157593","AMEX60DD051221"
"RNF223","AMEX60DD051222"
"AMEX60DD051223","AMEX60DD051223"
"C15H1ORF159","AMEX60DD051224"
"TTLL10","AMEX60DD051229"
"AMEX60DD051231","AMEX60DD051231"
"TNFRSF18","AMEX60DD051233"
"AMEX60DD051234","AMEX60DD051234"
"UBE2J2.1","AMEX60DD051242"
"AMEX60DD051245","AMEX60DD051245"
"DR999_PMT02691","AMEX60DD051246"
"LOC115077086","AMEX60DD051248"
"ACAP3","AMEX60DD051250"
"PUSL1","AMEX60DD051252"
"AMEX60DD051254","AMEX60DD051254"
"AMEX60DD051255","AMEX60DD051255"
"DVL1","AMEX60DD051261"
"AMEX60DD051263","AMEX60DD051263"
"MXRA8","AMEX60DD051264"
"AMEX60DD051266","AMEX60DD051266"
"AMEX60DD051267","AMEX60DD051267"
"MRPL20","AMEX60DD051271"
"AMEX60DD051277","AMEX60DD051277"
"AMEX60DD051280","AMEX60DD051280"
"TMEM88B","AMEX60DD051281"
"TMEM88B.1","AMEX60DD051282"
"AMEX60DD051284","AMEX60DD051284"
"LOC115076736","AMEX60DD051289"
"VWA1","AMEX60DD051290"
"TMEM240","AMEX60DD051293"
"AMEX60DD051294","AMEX60DD051294"
"FNDC10","AMEX60DD051298"
"LOC115636800","AMEX60DD051299"
"MMP23B","AMEX60DD051302"
"LOC108797109","AMEX60DD051304"
"CIB84_010250","AMEX60DD051306"
"NADK","AMEX60DD051308"
"GNB1","AMEX60DD051312"
"GABRD","AMEX60DD051318"
"AMEX60DD051321","AMEX60DD051321"
"LOC106541292","AMEX60DD051322"
"LOC104041225","AMEX60DD051324"
"PRKCZ","AMEX60DD051325"
"AMEX60DD051326","AMEX60DD051326"
"SKI","AMEX60DD051328"
"RER1","AMEX60DD051334"
"PEX10","AMEX60DD051335"
"AMEX60DD051337","AMEX60DD051337"
"AMEX60DD051339","AMEX60DD051339"
"AMEX60DD051342","AMEX60DD051342"
"PLCH2","AMEX60DD051343"
"LOC107323479","AMEX60DD051351"
"LOC102360064","AMEX60DD051352"
"TTC34","AMEX60DD051354"
"TTC34.1","AMEX60DD051357"
"AMEX60DD051362","AMEX60DD051362"
"DR999_PMT10627","AMEX60DD051363"
"ARHGEF16","AMEX60DD051366"
"MEGF6","AMEX60DD051369"
"TPRG1L","AMEX60DD051372"
"TP73","AMEX60DD051373"
"LOC105930621","AMEX60DD051374"
"SMIM1","AMEX60DD051382"
"AMEX60DD051384","AMEX60DD051384"
"EPHA2","AMEX60DD051388"
"AMEX60DD051397","AMEX60DD051397"
"GBF1","AMEX60DD051399"
"C15H1ORF174","AMEX60DD051401"
"EEF1A1.4","AMEX60DD051404"
"TRIM69.3","AMEX60DD051405"
"AMEX60DD051406","AMEX60DD051406"
"AMEX60DD051407","AMEX60DD051407"
"RABGAP1L.2","AMEX60DD051408"
"AJAP1","AMEX60DD051419"
"AMEX60DD051435","AMEX60DD051435"
"NPHP4","AMEX60DD051438"
"KCNAB2","AMEX60DD051439"
"AMEX60DD051440","AMEX60DD051440"
"CHD5","AMEX60DD051442"
"RPL22","AMEX60DD051445"
"HES3","AMEX60DD051448"
"RNF207","AMEX60DD051450"
"ICMT","AMEX60DD051453"
"ACOT7","AMEX60DD051454"
"HES2","AMEX60DD051458"
"LOC115456559","AMEX60DD051461"
"ESPN","AMEX60DD051462"
"PLEKHG5","AMEX60DD051465"
"AMEX60DD051466","AMEX60DD051466"
"ARHGEF10L","AMEX60DD051467"
"LOC115370481.1","AMEX60DD051468"
"SLC25A34","AMEX60DD051484"
"PLEKHM2","AMEX60DD051485"
"AMEX60DD051487","AMEX60DD051487"
"LOC103779775","AMEX60DD051490"
"KIF17.1","AMEX60DD051492"
"CELAPHUS_00014730","AMEX60DD051494"
"HP1BP3","AMEX60DD051497"
"AMEX60DD051500","AMEX60DD051500"
"AMEX60DD051505","AMEX60DD051505"
"AMEX60DD051511","AMEX60DD051511"
"AMEX60DD051512","AMEX60DD051512"
"NOL9","AMEX60DD051516"
"LOC115076751","AMEX60DD051517"
"UBXN10","AMEX60DD051518"
"AMEX60DD051526","AMEX60DD051526"
"VWA5B1","AMEX60DD051527"
"CAMK2N1","AMEX60DD051529"
"AMEX60DD051533","AMEX60DD051533"
"LOC115076830.1","AMEX60DD051534"
"AMEX60DD051539","AMEX60DD051539"
"HTR6","AMEX60DD051542"
"NBL1","AMEX60DD051543"
"MICOS10","AMEX60DD051544"
"CAPZB","AMEX60DD051545"
"DR999_PMT02869","AMEX60DD051546"
"AKR7A2","AMEX60DD051548"
"EMC1","AMEX60DD051550"
"AMEX60DD051551","AMEX60DD051551"
"LOC115458857","AMEX60DD051554"
"CCDC50.1","AMEX60DD051557"
"UTS2","AMEX60DD051558"
"AMEX60DD051559","AMEX60DD051559"
"PER3","AMEX60DD051560"
"AMEX60DD051561","AMEX60DD051561"
"VAMP2","AMEX60DD051562"
"CAMTA1","AMEX60DD051563"
"GSONMT00010417001","AMEX60DD051565"
"AMEX60DD051575","AMEX60DD051575"
"AMEX60DD051578","AMEX60DD051578"
"LOC115076878","AMEX60DD051579"
"AMEX60DD051581","AMEX60DD051581"
"LOC115456670.2","AMEX60DD051582"
"LOC108783990.1","AMEX60DD051584"
"LOC108783990.2","AMEX60DD051585"
"AMEX60DD051590","AMEX60DD051590"
"HES5.7","AMEX60DD051592"
"LOC115456670.3","AMEX60DD051594"
"LOC115076509","AMEX60DD051595"
"LOC101344787","AMEX60DD051600"
"DNAJC16","AMEX60DD051602"
"CASP9","AMEX60DD051603"
"CELA2A.L","AMEX60DD051604"
"CLDN19","AMEX60DD051606"
"SF3A2","AMEX60DD051609"
"LOC115637047","AMEX60DD051613"
"TMEM150A.1","AMEX60DD051614"
"PSD","AMEX60DD051618"
"FBXL15","AMEX60DD051621"
"FBXL15.1","AMEX60DD051625"
"PAX2","AMEX60DD051628"
"HIF1AN","AMEX60DD051631"
"SEC31B","AMEX60DD051634"
"FANCL.1","AMEX60DD051635"
"WNT8B","AMEX60DD051636"
"AMEX60DD051637","AMEX60DD051637"
"SCD","AMEX60DD051639"
"NODAL.1","AMEX60DD051646"
"LOC114468322","AMEX60DD051648"
"AMEX60DD051654","AMEX60DD051654"
"NPFFR1","AMEX60DD051655"
"NPFFR1.1","AMEX60DD051656"
"DR999_PMT05006","AMEX60DD051664"
"SPOCK2","AMEX60DD051666"
"AMEX60DD051667","AMEX60DD051667"
"ANAPC16","AMEX60DD051669"
"AMEX60DD051678","AMEX60DD051678"
"AMEX60DD051679","AMEX60DD051679"
"LOC100936752.1","AMEX60DD051681"
"DR999_PMT04938","AMEX60DD051685"
"AMEX60DD051686","AMEX60DD051686"
"AMEX60DD051691","AMEX60DD051691"
"LOC113941412","AMEX60DD051700"
"LOC104073169","AMEX60DD051701"
"AMEX60DD051705","AMEX60DD051705"
"LOC109975224.2","AMEX60DD051706"
"MARCHF8","AMEX60DD051711"
"ALOX5","AMEX60DD051718"
"LOC109918545","AMEX60DD051719"
"D5F01_LYC25363.6","AMEX60DD051720"
"D5F01_LYC25363.7","AMEX60DD051723"
"ALOX5.1","AMEX60DD051724"
"ALOX5.2","AMEX60DD051725"
"AMEX60DD051733","AMEX60DD051733"
"LOC115470372","AMEX60DD051734"
"LOC115095459","AMEX60DD051737"
"LOC115097463.2","AMEX60DD051741"
"AMEX60DD051743","AMEX60DD051743"
"AMEX60DD051744","AMEX60DD051744"
"AMEX60DD051746","AMEX60DD051746"
"AMEX60DD051747","AMEX60DD051747"
"PIK3AP1","AMEX60DD051749"
"AMEX60DD051752","AMEX60DD051752"
"AMEX60DD051758","AMEX60DD051758"
"AMEX60DD051759","AMEX60DD051759"
"AMEX60DD051766","AMEX60DD051766"
"AMEX60DD051767","AMEX60DD051767"
"AMEX60DD051770","AMEX60DD051770"
"MYPN","AMEX60DD051779"
"SUPV3L1","AMEX60DD051789"
"SUPV3L1.1","AMEX60DD051790"
"AMEX60DD051791","AMEX60DD051791"
"AMEX60DD051793","AMEX60DD051793"
"SRGN","AMEX60DD051795"
"PKD2L1","AMEX60DD051807"
"PKD2L1.1","AMEX60DD051811"
"PKD2L1.2","AMEX60DD051812"
"AMEX60DD051813","AMEX60DD051813"
"NRBF2","AMEX60DD051816"
"LRRTM3","AMEX60DD051819"
"AMEX60DD051821","AMEX60DD051821"
"AMEX60DD051833","AMEX60DD051833"
"NDST2","AMEX60DD051836"
"AB205_0129260","AMEX60DD051846"
"LOC115095397","AMEX60DD051849"
"LOC102360509","AMEX60DD051850"
"AMEX60DD051851","AMEX60DD051851"
"ANAPL_03341.4","AMEX60DD051854"
"SEC24C","AMEX60DD051855"
"AMEX60DD051856","AMEX60DD051856"
"SYNPO2L","AMEX60DD051857"
"AMEX60DD051860","AMEX60DD051860"
"USP54","AMEX60DD051861"
"LOC102361549","AMEX60DD051868"
"AMEX60DD051869","AMEX60DD051869"
"COL13A1","AMEX60DD051880"
"COL13A1.1","AMEX60DD051881"
"LOC110469891","AMEX60DD051883"
"CHST3","AMEX60DD051887"
"AIFM2.1","AMEX60DD051889"
"AMEX60DD051890","AMEX60DD051890"
"CDH23","AMEX60DD051893"
"CDH23.1","AMEX60DD051894"
"CDH23.2","AMEX60DD051895"
"CUNH10ORF105","AMEX60DD051896"
"CDH23.L","AMEX60DD051897"
"CDH23.3","AMEX60DD051900"
"UNC5B","AMEX60DD051903"
"SGPL1","AMEX60DD051912"
"XB5893022.L","AMEX60DD051913"
"TBATA","AMEX60DD051914"
"LOC112996718","AMEX60DD051918"
"LOC106511181","AMEX60DD051920"
"CCSER2","AMEX60DD051923"
"AMEX60DD051925","AMEX60DD051925"
"AMEX60DD051937","AMEX60DD051937"
"GRID1","AMEX60DD051944"
"RTBDN.1","AMEX60DD051945"
"AMEX60DD051947","AMEX60DD051947"
"LOC113843933","AMEX60DD051949"
"CADR_000009016","AMEX60DD051951"
"LOC108696280","AMEX60DD051961"
"BMPR1A","AMEX60DD051963"
"MMRN2","AMEX60DD051964"
"SNCG","AMEX60DD051966"
"AMEX60DD051970","AMEX60DD051970"
"AMEX60DD051975","AMEX60DD051975"
"AMEX60DD051978","AMEX60DD051978"
"AMEX60DD051981","AMEX60DD051981"
"GLUD1","AMEX60DD051983"
"SHLD2","AMEX60DD051985"
"LOC115655503","AMEX60DD051989"
"DR999_PMT11648","AMEX60DD051990"
"LOC108788616","AMEX60DD051993"
"PARG.1","AMEX60DD051997"
"OGDHL","AMEX60DD051998"
"SLC18A3","AMEX60DD052002"
"AMEX60DD052007","AMEX60DD052007"
"CDHR1","AMEX60DD052009"
"NRG3","AMEX60DD052019"
"NRG3.1","AMEX60DD052022"
"LOC102366391","AMEX60DD052026"
"LOC108786602","AMEX60DD052031"
"TSPAN14","AMEX60DD052032"
"SVBP","AMEX60DD052037"
"AMEX60DD052041","AMEX60DD052041"
"XELAEV_18031802MG","AMEX60DD052042"
"PARPI_0009480","AMEX60DD052043"
"PHC2","AMEX60DD052044"
"LOC111769184","AMEX60DD052045"
"SLC2A1","AMEX60DD052048"
"LOC102460270","AMEX60DD052050"
"RANGAP1.1","AMEX60DD052051"
"AMEX60DD052054","AMEX60DD052054"
"AMEX60DD052056","AMEX60DD052056"
"AMEX60DD052058","AMEX60DD052058"
"AMEX60DD052059","AMEX60DD052059"
"EPHB2","AMEX60DD052063"
"AMEX60DD052065","AMEX60DD052065"
"C1QB","AMEX60DD052070"
"LOC115076503","AMEX60DD052071"
"LOC115076503.1","AMEX60DD052072"
"AMEX60DD052073","AMEX60DD052073"
"AMEX60DD052077","AMEX60DD052077"
"EPHA8","AMEX60DD052078"
"ZBTB40","AMEX60DD052082"
"AB205_0058230","AMEX60DD052083"
"WNT4","AMEX60DD052091"
"TMEM51","AMEX60DD052096"
"EFHD2","AMEX60DD052098"
"AMEX60DD052101","AMEX60DD052101"
"PRDM2","AMEX60DD052102"
"LOC115076781","AMEX60DD052107"
"LOC115076781.1","AMEX60DD052108"
"CUNH1ORF158","AMEX60DD052109"
"AMEX60DD052113","AMEX60DD052113"
"AMEX60DD052120","AMEX60DD052120"
"SLC45A1","AMEX60DD052122"
"AMEX60DD052125","AMEX60DD052125"
"RCN2","AMEX60DD052131"
"TNFRSF9","AMEX60DD052132"
"DYDC1.L","AMEX60DD052133"
"PRXL2A","AMEX60DD052135"
"TMEM269","AMEX60DD052137"
"LOC115362298","AMEX60DD052140"
"AMEX60DD052141","AMEX60DD052141"
"AMEX60DD052142","AMEX60DD052142"
"HSPG2","AMEX60DD052143"
"HSPG2.1","AMEX60DD052144"
"AMEX60DD052147","AMEX60DD052147"
"LDLRAD2.L","AMEX60DD052148"
"AMEX60DD052153","AMEX60DD052153"
"D5F01_LYC25363.8","AMEX60DD052154"
"PLAU","AMEX60DD052157"
"AMEX60DD052159","AMEX60DD052159"
"VCL","AMEX60DD052160"
"KAT6B","AMEX60DD052165"
"AMEX60DD052167","AMEX60DD052167"
"AMEX60DD052181","AMEX60DD052181"
"LOC109302758","AMEX60DD052192"
"ZNF503","AMEX60DD052204"
"LRMDA","AMEX60DD052205"
"AMEX60DD052206","AMEX60DD052206"
"LRMDA.1","AMEX60DD052207"
"AMEX60DD052210","AMEX60DD052210"
"KCNMA1","AMEX60DD052212"
"AMEX60DD052213","AMEX60DD052213"
"ZMIZ1","AMEX60DD052230"
"PPIF","AMEX60DD052232"
"ZCCHC24","AMEX60DD052233"
"ANXA11","AMEX60DD052235"
"AMEX60DD052236","AMEX60DD052236"
"LOC101939460","AMEX60DD052239"
"TMEM254","AMEX60DD052241"
"AMEX60DD052243","AMEX60DD052243"
"DR999_PMT07526","AMEX60DD052244"
"BMS1","AMEX60DD052245"
"RET","AMEX60DD052250"
"CSGALNACT2","AMEX60DD052252"
"AMEX60DD052254","AMEX60DD052254"
"DR999_PMT07514","AMEX60DD052255"
"RASGEF1A","AMEX60DD052257"
"AMEX60DD052258","AMEX60DD052258"
"LOC102939808","AMEX60DD052261"
"LOC115655439","AMEX60DD052262"
"AMEX60DD052264","AMEX60DD052264"
"DR999_PMT07532","AMEX60DD052266"
"DR999_PMT07514.1","AMEX60DD052267"
"SFTPD","AMEX60DD052268"
"LOC115095566","AMEX60DD052271"
"LOC100496055","AMEX60DD052272"
"LOC115095564","AMEX60DD052274"
"Y1Q_0005248","AMEX60DD052275"
"LOC112113698","AMEX60DD052276"
"AMEX60DD052277","AMEX60DD052277"
"LOC108792941","AMEX60DD052278"
"ADAM8","AMEX60DD052283"
"LOC115471162","AMEX60DD052286"
"LOC108933690","AMEX60DD052290"
"FUOM","AMEX60DD052292"
"AMEX60DD052299","AMEX60DD052299"
"AMEX60DD052300","AMEX60DD052300"
"AMEX60DD052308","AMEX60DD052308"
"UBR4","AMEX60DD052313"
"UBR4.1","AMEX60DD052314"
"IFFO2","AMEX60DD052318"
"AMEX60DD052319","AMEX60DD052319"
"ALDH4A1","AMEX60DD052320"
"FBLIM1","AMEX60DD052336"
"AMEX60DD052337","AMEX60DD052337"
"AMEX60DD052339","AMEX60DD052339"
"LOC114645567","AMEX60DD052343"
"LOC115456865","AMEX60DD052349"
"LOC115076696","AMEX60DD052350"
"LOC115076696.1","AMEX60DD052351"
"AMEX60DD052352","AMEX60DD052352"
"LOC103306213","AMEX60DD052358"
"LOC115456751","AMEX60DD052359"
"LOC115482434","AMEX60DD052360"
"LOC115456751.1","AMEX60DD052361"
"CPLANE2","AMEX60DD052363"
"AMEX60DD052364","AMEX60DD052364"
"LOC103278197.1","AMEX60DD052365"
"AMEX60DD052367","AMEX60DD052367"
"AMEX60DD052368","AMEX60DD052368"
"SZRD1","AMEX60DD052372"
"NECAP2","AMEX60DD052373"
"CROCC","AMEX60DD052375"
"CROCC.1","AMEX60DD052376"
"ATP13A2","AMEX60DD052378"
"ATP13A2.1","AMEX60DD052379"
"LOC115636748","AMEX60DD052388"
"AMEX60DD052390","AMEX60DD052390"
"AMEX60DD052391","AMEX60DD052391"
"RCC2.L","AMEX60DD052394"
"AMEX60DD052395","AMEX60DD052395"
"MTG1","AMEX60DD052402"
"PAOX","AMEX60DD052405"
"RASSF4","AMEX60DD052406"
"DEPP1","AMEX60DD052408"
"TMEM72","AMEX60DD052409"
"AMEX60DD052410","AMEX60DD052410"
"CXCL12","AMEX60DD052412"
"DR999_PMT14336","AMEX60DD052419"
"LOC115471272","AMEX60DD052421"
"DRGX","AMEX60DD052422"
"C7H10ORF71","AMEX60DD052423"
"PARPI_0009075","AMEX60DD052424"
"VSTM4","AMEX60DD052426"
"LRRC18","AMEX60DD052428"
"FBXO42.1","AMEX60DD052429"
"AMEX60DD052430","AMEX60DD052430"
"MAPK8.1","AMEX60DD052432"
"LOC115095642","AMEX60DD052439"
"GDF10","AMEX60DD052440"
"GDF10.1","AMEX60DD052441"
"AMEX60DD052446","AMEX60DD052446"
"AMEX60DD052449","AMEX60DD052449"
"LOC101877801","AMEX60DD052450"
"AMEX60DD052451","AMEX60DD052451"
"ADO","AMEX60DD052456"
"EGR2","AMEX60DD052458"
"ZNF365","AMEX60DD052459"
"DR999_PMT04901","AMEX60DD052460"
"ARID5B","AMEX60DD052465"
"NCBP2","AMEX60DD052466"
"RHOBTB1","AMEX60DD052475"
"CDK1.L","AMEX60DD052476"
"AMEX60DD052478","AMEX60DD052478"
"ANK3.1","AMEX60DD052479"
"ANK3.2","AMEX60DD052480"
"CCDC6","AMEX60DD052481"
"EOD39_1046","AMEX60DD052483"
"DNTTIP2","AMEX60DD052492"
"CISD1","AMEX60DD052495"
"PCDH15","AMEX60DD052506"
"LOC115470128","AMEX60DD052509"
"FAS","AMEX60DD052516"
"ACTA2","AMEX60DD052517"
"STAMBPL1.1","AMEX60DD052518"
"LOC108788872","AMEX60DD052522"
"PAPSS2","AMEX60DD052531"
"SGMS1.1","AMEX60DD052534"
"A1CF","AMEX60DD052536"
"AMEX60DD052538","AMEX60DD052538"
"PRKG1","AMEX60DD052543"
"D4764_11G0007240","AMEX60DD052546"
"PRKG1.1","AMEX60DD052548"
"DKK1","AMEX60DD052549"
"AMEX60DD052553","AMEX60DD052553"
"PCGF5","AMEX60DD052554"
"UY3_05177","AMEX60DD052555"
"RPP30","AMEX60DD052558"
"DR999_PMT11167","AMEX60DD052562"
"AMEX60DD052565","AMEX60DD052565"
"KIF20B","AMEX60DD052566"
"AMEX60DD052569","AMEX60DD052569"
"E1301_TTI023775.4","AMEX60DD052570"
"PANK1","AMEX60DD052571"
"SLC16A12","AMEX60DD052575"
"PPP1R3C","AMEX60DD052578"
"PPP1R3C.1","AMEX60DD052579"
"CDT1.1","AMEX60DD052583"
"FGFBP3","AMEX60DD052589"
"LOC115471161","AMEX60DD052596"
"AMEX60DD052597","AMEX60DD052597"
"TBC1D12","AMEX60DD052601"
"PEG10","AMEX60DD052604"
"LGI1.1","AMEX60DD052613"
"LOC115470114","AMEX60DD052618"
"MYOF","AMEX60DD052624"
"LOC115470108","AMEX60DD052628"
"AMEX60DD052632","AMEX60DD052632"
"HHEX","AMEX60DD052633"
"IDE","AMEX60DD052636"
"AMEX60DD052638","AMEX60DD052638"
"AMEX60DD052641","AMEX60DD052641"
"CPEB3","AMEX60DD052642"
"AMEX60DD052652","AMEX60DD052652"
"CCNJ","AMEX60DD052653"
"BLNK.1","AMEX60DD052660"
"DNTT","AMEX60DD052662"
"AMEX60DD052664","AMEX60DD052664"
"LOC103592445","AMEX60DD052665"
"LOC102573417","AMEX60DD052666"
"LOC115096210","AMEX60DD052668"
"VENTX1.2.S","AMEX60DD052670"
"KNDC1","AMEX60DD052672"
"ADGRA1","AMEX60DD052675"
"XB5799637.L","AMEX60DD052678"
"DR999_PMT11175","AMEX60DD052683"
"CFAP46.1","AMEX60DD052684"
"AMEX60DD052686","AMEX60DD052686"
"LOC115381268.3","AMEX60DD052689"
"NKX6.2","AMEX60DD052690"
"INPP5A","AMEX60DD052691"
"AMEX60DD052692","AMEX60DD052692"
"LRRC27","AMEX60DD052695"
"AMEX60DD052697","AMEX60DD052697"
"STK32C","AMEX60DD052698"
"DPYSL2","AMEX60DD052700"
"LOC115113674","AMEX60DD052701"
"JAKMIP3","AMEX60DD052703"
"LOC104030140","AMEX60DD052704"
"LOC103768157","AMEX60DD052705"
"JAKMIP3.1","AMEX60DD052709"
"AMEX60DD052714","AMEX60DD052714"
"AMEX60DD052715","AMEX60DD052715"
"EBF3","AMEX60DD052723"
"MKI67.S","AMEX60DD052733"
"AMEX60DD052734","AMEX60DD052734"
"PTPRE","AMEX60DD052735"
"CLRN3","AMEX60DD052737"
"INSYN2A","AMEX60DD052744"
"AMEX60DD052746","AMEX60DD052746"
"AMEX60DD052747","AMEX60DD052747"
"DR999_PMT09297","AMEX60DD052751"
"CUNH10ORF90","AMEX60DD052752"
"LOC106722339","AMEX60DD052755"
"AMEX60DD052761","AMEX60DD052761"
"AMEX60DD052766","AMEX60DD052766"
"MMP21","AMEX60DD052767"
"EDRF1","AMEX60DD052768"
"ZBED9.3","AMEX60DD052773"
"DNMBP","AMEX60DD052776"
"LOC115095839.1","AMEX60DD052781"
"COX15.L","AMEX60DD052782"
"LOC115095845","AMEX60DD052787"
"AMEX60DD052796","AMEX60DD052796"
"PYROXD2","AMEX60DD052803"
"PYROXD2.1","AMEX60DD052804"
"LOXL4","AMEX60DD052809"
"CRTAC1","AMEX60DD052816"
"GOLGA7B","AMEX60DD052817"
"AMEX60DD052819","AMEX60DD052819"
"SFRP5.L","AMEX60DD052820"
"MARVELD1","AMEX60DD052828"
"AMEX60DD052829","AMEX60DD052829"
"AMEX60DD052830","AMEX60DD052830"
"AMEX60DD052832","AMEX60DD052832"
"LOC115095861","AMEX60DD052834"
"LOC115095861.1","AMEX60DD052835"
"LOC115459263","AMEX60DD052837"
"MORN4","AMEX60DD052839"
"LOC115459261","AMEX60DD052840"
"MMS19","AMEX60DD052847"
"ZDHHC16","AMEX60DD052849"
"LOC115095876","AMEX60DD052852"
"RRP12","AMEX60DD052854"
"HUS1.1","AMEX60DD052857"
"ARHGAP19","AMEX60DD052861"
"SLIT1","AMEX60DD052864"
"LCOR","AMEX60DD052868"
"PPRC1","AMEX60DD052871"
"AMEX60DD052875","AMEX60DD052875"
"HPS6","AMEX60DD052877"
"AMEX60DD052881","AMEX60DD052881"
"AMEX60DD052883","AMEX60DD052883"
"AMEX60DD052884","AMEX60DD052884"
"KCNIP2","AMEX60DD052886"
"AMEX60DD052888","AMEX60DD052888"
"AMEX60DD052892","AMEX60DD052892"
"AMEX60DD052893","AMEX60DD052893"
"LOC104350823","AMEX60DD052896"
"POLL","AMEX60DD052899"
"RPS20.1","AMEX60DD052904"
"LOC102861434","AMEX60DD052905"
"CHK1.25","AMEX60DD052909"
"LBX1","AMEX60DD052913"
"LSR","AMEX60DD052915"
"TLX1","AMEX60DD052917"
"AMEX60DD052918","AMEX60DD052918"
"SFXN3","AMEX60DD052930"
"LOC115096225","AMEX60DD052932"
"AMEX60DD052933","AMEX60DD052933"
"PDZD7","AMEX60DD052934"
"LOC115459324","AMEX60DD052936"
"TWNK","AMEX60DD052937"
"SFXN2","AMEX60DD052947"
"AB205_0040550","AMEX60DD052951"
"SLF2","AMEX60DD052954"
"C5H10ORF95","AMEX60DD052956"
"CROCC2","AMEX60DD052957"
"AMEX60DD052959","AMEX60DD052959"
